Latitude,Longitude,distance_to_nearest_substation_m,distance_to_nearest_powerline_m,altitude
40.46,19.91,14517.240191232318,8276.742449326613,628.4785766601562
40.46,19.93,13419.811684068016,9798.637108888928,622.0870971679688
40.46,19.95,12456.97457187953,11320.695471506831,386.1534729003906
40.46,19.97,11662.109894596742,12842.917564293984,463.5095825195312
40.46,19.99,11071.452342546929,14367.609125712235,896.2424926757812
40.46,20.01,10718.810678660542,15896.210462189192,667.6675415039062
40.46,20.03,10627.901121212344,17424.972764736245,509.5097045898438
40.46,20.05,10805.329093113663,18600.93367246448,439.5647888183594
40.46,20.07,11238.389902776556,19824.232814723484,666.81591796875
40.46,20.09,11899.20322963953,21057.271732887235,759.0755615234375
40.46,20.11,12752.410387516176,21618.51456317488,454.6233215332031
40.46,20.13,13762.272803335398,21194.064182264337,524.8312377929688
40.46,20.15,14896.963799045408,20828.990063230893,864.0929565429688
40.46,20.17,16130.159702792724,20597.73885561513,1151.801391601562
40.46,20.19,17440.976665999657,20504.975556875557,899.4727783203125
40.46,20.21,18813.195538467648,20552.57420798088,832.272216796875
40.46,20.23,20234.32682702823,20739.56723055686,657.2618408203125
40.46,20.25,21694.75945729948,21062.241141983068,435.4666748046875
40.46,20.27,23187.067484366293,21514.490913721824,456.7779541015625
40.46,20.29,24705.474498031497,22088.35792845457,668.3760375976562
40.46,20.31,26245.450279488618,22774.649686939145,637.887451171875
40.46,20.33,27803.41036590584,23563.54417570456,883.8643798828125
40.46,20.35,27413.268152588054,24422.48537773381,503.44580078125
40.46,20.37,25718.63039783684,25285.29774603589,766.82666015625
40.46,20.39,24024.137353681836,25015.327770829063,964.90234375
40.46,20.41,22329.82107941313,23395.768198956317,747.99951171875
40.46,20.43,20635.724191633377,21787.932926121714,1172.886596679688
40.46,20.45,18941.904581339106,20192.472007870467,1003.8466796875
40.46,20.47,17248.44290638387,18599.009161492693,967.2730712890625
40.46,20.49,15555.454969739412,17005.680724516544,1113.962524414062
40.46,20.51,13863.113149232766,15412.486664896383,1260.951293945312
40.46,20.53,12171.685659945342,13819.426950630335,1212.39404296875
40.46,20.55,10481.613711100968,12226.501549752074,1508.6044921875
40.46,20.57,8793.677268339297,10633.71043033439,1261.276000976562
40.46,20.59,7109.395616346788,9041.05356049058,1473.368286132812
40.46,20.61,5432.1669897778065,7448.530908373555,986.08984375
40.46,20.63,3771.409760914392,5856.142442174109,898.76611328125
40.46,20.65,2165.3550893079732,4263.888130123371,972.1024780273438
40.46,20.67,950.8466049463124,2671.767940492033,910.7191772460938
40.46,20.69,1693.9747800753155,1079.7818415899178,1055.813354492188
40.46,20.71,3253.469997619251,512.0701982322694,1042.90478515625
40.46,20.73,4904.1452368278815,2028.310779905367,1130.531005859375
40.46,20.75,6577.708883250464,3269.8871199037044,1413.946899414062
40.46,20.77,8260.259830509689,4511.2007175546705,1791.63818359375
40.46,20.79,9947.237871752872,5752.25159796206,1463.341796875
40.46,20.81,11636.717223714046,6993.039786151117,1444.29052734375
40.46,20.83,13327.74625982488,8233.565307063593,1399.111450195312
40.46,20.85,15019.801229447185,9473.82818556739,1268.00048828125
40.46,20.87,16712.57026091045,10713.828446446048,1141.539672851562
40.46,20.89,18405.85613670053,9393.763252874376,1131.442260742188
40.46,20.91,20099.528079043142,8006.774992570227,1202.294921875
40.46,20.93,21793.495968211933,6619.566243236374,1304.639038085938
40.46,20.95,23487.69569736158,5232.136978068079,1337.97802734375
40.46,20.97,25182.080430303045,3844.487170192612,1301.205932617188
40.46,20.99,26876.615161905454,2456.616792670766,1108.196533203125
40.46,21.01,28571.27321208697,1068.5258184955144,1278.981079101562
40.46,21.03,30266.033896541827,319.785779406806,1020.795043945312
40.46,21.05,31960.880937924627,1708.318028176829,1018.505554199219
40.46,21.07,33655.8013567407,3097.0709550222223,885.8048706054688
40.48,19.13,57451.822563575726,27928.326069432012,-245.5890502929688
40.48,19.15,56877.22937958939,26251.187106883423,-234.0
40.48,19.17,56348.19471461317,24574.00243376586,-228.7795562744141
40.48,19.19,55866.011835555466,22896.77201905729,-204.6249389648438
40.48,19.21,55431.9023769616,21219.495831713622,-164.5251770019531
40.48,19.23,55047.0026784846,19542.173840669988,-125.4168853759766
40.48,19.25,54712.350307380686,17864.806014841797,-68.54849243164062
40.48,19.27,54428.871095875715,16187.39232312374,-0.5624812245368958
40.48,19.29,54197.3670384203,14509.932734390406,0.0
40.48,19.31,54018.505394465785,12832.427217495071,-12.75538349151611
40.48,19.33,53892.80932645733,11154.87574127108,-18.82735824584961
40.48,19.35,53820.65036993944,9477.27827453203,-15.59133338928223
40.48,19.37,53802.24298337407,7799.634786071472,-11.78971672058105
40.48,19.39,53837.64136172806,6121.945244661882,-7.031735897064209
40.48,19.41,52925.50191076216,4444.209619056258,-3.233261108398438
40.48,19.43,51253.11753589965,2766.4278779878587,-0.1982334852218628
40.48,19.45,49582.24985600777,1088.599990169777,0.4556421339511871
40.48,19.47,47913.056519888014,589.2740757047582,-0.8101364970207214
40.48,19.49,46245.71778046133,2267.194350962452,26.65146827697754
40.48,19.51,44580.44065471616,1671.933968201696,119.363037109375
40.48,19.53,42917.46402751902,1112.9922338702156,91.90685272216797
40.48,19.55,41257.06495588835,554.416296253887,61.88888931274414
40.48,19.57,39599.56651218075,3.793863009058587,42.23965835571289
40.48,19.59,37945.34761653503,561.6382621714945,215.3304290771484
40.48,19.61,36294.8554635193,1119.1169193772528,171.8927307128906
40.48,19.63,34648.62136362252,1676.2298526594648,270.8687744140625
40.48,19.65,33007.28112445767,2246.183129621899,371.7993774414062
40.48,19.67,31371.601530359418,3304.958591421284,152.3065032958984
40.48,19.69,29742.51510475299,4479.235358181566,300.5426635742188
40.48,19.71,28121.16625239037,5653.22943952457,270.4386291503906
40.48,19.73,26508.973225303907,4429.101474721528,305.8387451171875
40.48,19.75,24907.712364821607,2909.134422750501,44.73317718505859
40.48,19.77,23319.634096355458,1389.0038821992,197.4515533447266
40.48,19.79,21747.62474007158,131.29017342761975,275.2044372558594
40.48,19.81,20195.435174261016,1651.7477706795562,237.9296875
40.48,19.83,18668.007931613716,3172.3689361580496,236.8076934814453
40.48,19.85,17171.949905438745,4693.153696520758,333.5263366699219
40.48,19.87,15716.219660514083,6214.102078475578,566.4808349609375
40.48,19.89,14313.124757804451,7735.214108787554,353.7276611328125
40.48,19.91,12979.743227045095,9256.489814273344,796.750244140625
40.48,19.93,11739.849846181189,10777.929221803592,505.4231262207031
40.48,19.95,10626.217315967995,12299.532358302162,437.095947265625
40.48,19.97,9682.506353079538,13821.299250746308,724.0678100585938
40.48,19.99,8962.550706499374,15343.229926165866,726.455810546875
40.48,20.01,8523.23821712589,16865.32441164495,711.619873046875
40.48,20.03,8408.667660100456,18387.58273432026,578.1273803710938
40.48,20.05,8631.776280464812,19914.1314132872,585.841796875
40.48,20.07,9167.940941298531,20988.370727367535,709.2138671875
40.48,20.09,9966.763405095764,21582.639391799465,650.3614501953125
40.48,20.11,10971.01640733502,22289.94519694213,617.841796875
40.48,20.13,12129.780352008134,23099.905908242567,684.489501953125
40.48,20.15,13403.038118711223,23017.62291008052,850.97509765625
40.48,20.17,14761.189908532951,22808.628629691266,665.6405029296875
40.48,20.19,16182.874005119187,22724.910762570576,602.33837890625
40.48,20.21,17652.74574552982,22767.85017778763,687.2639770507812
40.48,20.23,19159.716689284454,22936.73448089997,556.898193359375
40.48,20.25,20695.68308593112,23228.815775191324,401.9848937988281
40.48,20.27,22254.641124523583,23639.526992526524,638.6166381835938
40.48,20.29,23832.0783691645,24162.818668844902,910.7870483398438
40.48,20.31,25424.55465446028,24791.56202164075,810.8676147460938
40.48,20.33,27029.411210917333,25517.96266341851,892.0386352539062
40.48,20.35,27425.220858625667,26333.939662163382,942.1820678710938
40.48,20.37,25731.889265731166,27196.37648759,856.4817504882812
40.48,20.39,24038.850900174668,25731.31237015024,1055.539672851562
40.48,20.41,22346.171527171755,24137.917286033426,780.3776245117188
40.48,20.43,20653.938486531417,22544.656718469312,1498.454467773438
40.48,20.45,18962.27030296573,20951.53063544143,1317.114624023438
40.48,20.47,17271.331927703635,19358.539004972263,994.6210327148438
40.48,20.49,15581.359870159347,17765.681795123284,1508.122924804688
40.48,20.51,13892.7055957393,16172.958973993334,1347.888916015625
40.48,20.53,12205.914761962886,14580.370509724757,1574.267333984375
40.48,20.55,10521.8821735837,12987.916370494013,1696.4052734375
40.48,20.57,8842.18230131431,11395.596524519686,1583.969482421875
40.48,20.59,7169.858981707756,9803.410940058144,1134.961547851562
40.48,20.61,5511.628455118523,8211.359585405364,1534.70849609375
40.48,20.63,3885.5725781103383,6619.442428896684,978.025146484375
40.48,20.65,2359.1804569077435,5027.659438907544,1017.20556640625
40.48,20.67,1334.9908532072243,3437.5672635447404,1106.659423828125
40.48,20.69,1935.731873745444,1968.3500048054916,1383.366333007812
40.48,20.71,3385.3042499462804,725.0097316010647,1299.550170898438
40.48,20.73,4992.180220417231,516.462522645375,1663.774047851562
40.48,20.75,6643.175184085142,1757.671981353872,1466.339721679688
40.48,20.77,8312.039995752753,2998.6186695943807,1681.236450195312
40.48,20.79,9989.822134816595,4239.30261235838,1548.261352539062
40.48,20.81,11672.67646600182,5479.7238345561145,1316.555786132812
40.48,20.83,13358.685795311554,6719.882361021351,1153.780395507812
40.48,20.85,15046.789259306934,7959.778216507001,1435.986083984375
40.48,20.87,16736.352934719915,9199.411425685252,1362.716186523438
40.48,20.89,18426.974963397606,8116.427413257426,1308.622436523438
40.48,20.91,20118.388381875357,6729.851004953682,1299.9716796875
40.48,20.93,21810.40896145667,5343.054082242188,1048.596313476562
40.48,20.95,23502.905495777875,3956.036618442536,1143.511474609375
40.48,20.97,25195.782026844223,2568.798586808968,1063.718872070312
40.48,20.99,26888.966767586193,1181.339960525314,1010.235290527344
40.48,21.01,28582.40495283648,206.33928728973544,1003.142456054688
40.48,21.03,30276.054084824707,1594.2391835844958,1021.278503417969
40.48,21.05,31969.880687337725,2982.359755375705,956.42431640625
40.48,21.07,33663.85803829649,4370.701029743433,887.72265625
40.5,19.13,59535.489036145045,27600.4054947667,-233.3955535888672
40.5,19.15,58981.350174640706,25923.766809445395,-252.1468505859375
40.5,19.17,58471.49474936815,24247.082394134435,-217.0480041503906
40.5,19.19,58007.08947805264,22570.35221796231,-189.8174285888672
40.5,19.21,57589.23293266536,20893.57625003603,-152.9146728515625
40.5,19.23,57218.94394887746,19216.754459441225,-106.5495147705078
40.5,19.25,56897.15027872821,17539.88681524402,-25.89260482788086
40.5,19.27,56624.67775037304,15862.973286489903,190.6367950439453
40.5,19.29,56402.240206953415,14186.013842203924,8.509333610534668
40.5,19.31,56230.430493917134,12509.008451390337,-10.71379375457764
40.5,19.33,56109.71274909356,10831.95708303324,-7.239380359649658
40.5,19.35,56040.41622273927,9154.85970609675,-16.90120887756348
40.5,19.37,55977.51603585779,7477.716289525333,-14.33017063140869
40.5,19.39,54293.852037686025,5800.5268022421615,-0.06513376533985138
40.5,19.41,52610.883542809475,4123.291213150869,-0.5951216816902161
40.5,19.43,50928.67851063065,2446.0094911356914,64.42317962646484
40.5,19.45,49247.31416606801,768.6816050605316,-2.243803739547729
40.5,19.47,47566.87862483607,908.6924762312711,15.28568458557129
40.5,19.49,45887.47287160313,2586.112783914804,77.48453521728516
40.5,19.51,44209.21318328003,3768.1545474559775,112.4763793945312
40.5,19.53,42532.23411817871,3209.367812290955,46.44242858886719
40.5,19.55,40856.69223045016,2650.946910945978,29.75111198425293
40.5,19.57,39182.77072234057,2092.891825111441,183.1477355957031
40.5,19.59,37510.68532050989,1535.2025365903194,52.29226684570312
40.5,19.61,35840.6917662135,977.8790272945176,207.7470245361328
40.5,19.63,34173.09545637404,362.31574156637225,367.7223205566406
40.5,19.65,32508.263984784273,529.3568462339057,350.7546691894531
40.5,19.67,30846.64364290829,1703.5751662082453,193.1649780273438
40.5,19.69,29188.78140029168,2877.5107483788292,223.2542266845703
40.5,19.71,27535.35457946624,4051.163620616179,44.06399917602539
40.5,19.73,25887.21150720157,3445.2406080065593,70.76231384277344
40.5,19.75,24245.428092843747,1925.7292295278696,139.4088897705078
40.5,19.77,22611.387946614406,406.05433541683186,358.2714538574219
40.5,19.79,20986.897985271273,1113.784100684128,427.1514587402344
40.5,19.81,19374.35868033536,2633.7861051898212,318.9335021972656
40.5,19.83,17777.020342145017,4153.951704566941,319.7103881835938
40.5,19.85,16199.37801175851,5674.280925336925,394.990234375
40.5,19.87,14647.794707161744,7194.773794072139,598.0592041015625
40.5,19.89,13131.508190620872,8715.430337400965,519.1802368164062
40.5,19.91,11664.288735183052,10236.250582005245,675.1273193359375
40.5,19.93,10267.190225303528,11757.23455461809,835.0428466796875
40.5,19.95,8973.022416727004,13278.38228202888,723.6524658203125
40.5,19.97,7832.967202050224,14799.693791077936,967.031494140625
40.5,19.99,6923.573003046618,16321.169108660164,696.1920166015625
40.5,20.01,6344.803602504416,17762.584681698216,733.69384765625
40.5,20.03,6190.09879062491,17989.09195353386,462.7496948242188
40.5,20.05,6489.851637689634,18369.44808627809,551.8213500976562
40.5,20.07,7187.42152015503,18894.362586856,661.9801025390625
40.5,20.09,8181.67632478495,19552.194666844443,608.9631958007812
40.5,20.11,9378.72681614575,20330.04436223783,388.6679077148438
40.5,20.13,10710.790883467234,21214.71295886391,781.6357421875
40.5,20.15,12133.480473498334,22193.428982651934,811.1990966796875
40.5,20.17,13618.42083795456,23254.31969738494,876.8734130859375
40.5,20.19,15147.313428734717,24386.66191934132,457.7439880371094
40.5,20.21,16708.095441968755,24983.99204049716,439.9374084472656
40.5,20.23,18292.604679167867,25137.94068529816,362.1580505371094
40.5,20.25,19895.171666714235,25404.642652627754,774.7999877929688
40.5,20.27,21511.759977147496,25780.597961385993,763.8654174804688
40.5,20.29,23139.430139773835,26261.113947943508,985.1324462890625
40.5,20.31,24775.997313123746,26840.574664805656,859.2693481445312
40.5,20.33,26419.807403105115,27512.728266046863,1011.167846679688
40.5,20.35,27616.214441006032,28270.96336844785,1212.924438476562
40.5,20.37,25935.870567636837,28082.01239600023,1090.877319335938
40.5,20.39,24257.58849486821,26488.954132282553,1278.430419921875
40.5,20.41,22581.82705343386,24896.030427751455,1157.836059570312
40.5,20.43,20909.19138681801,23303.24125049647,1230.09765625
40.5,20.45,19240.495756351276,21710.58656864501,1423.344848632812
40.5,20.47,17576.86135595109,20118.066350362795,1346.430419921875
40.5,20.49,15919.873896053125,18525.680563857353,1567.0986328125
40.5,20.51,14271.84758143614,16933.429177370923,1793.7412109375
40.5,20.53,12636.287795058452,15341.312159188868,1566.575805664062
40.5,20.55,11018.745949560893,13749.329477631904,1844.861328125
40.5,20.57,9428.49849032932,12157.481101062564,1674.64404296875
40.5,20.59,7882.081338320291,10565.766997880392,1515.499145507812
40.5,20.61,6411.287195081874,8984.92735457406,1168.96484375
40.5,20.63,5082.199406375646,7453.100856855563,1045.892456054688
40.5,20.65,4037.2793663478783,6009.594191112394,1133.954711914062
40.5,20.67,3537.9659394728933,4719.493256562636,1063.671508789062
40.5,20.69,3805.4519996131503,3477.862286865279,1131.427734375
40.5,20.71,4710.880066879863,2236.494190738609,1131.975341796875
40.5,20.73,5970.759004866594,995.388943069102,1439.601928710938
40.5,20.75,7406.359725051216,245.45348118185623,1460.802124023438
40.5,20.77,8933.363273131921,1486.033106969269,1408.146606445312
40.5,20.79,10512.011887394125,2726.349959174206,1500.870361328125
40.5,20.81,12122.144827065176,3966.404062595698,1250.338500976562
40.5,20.83,13752.707796716531,5206.1954419536205,1212.392944335938
40.5,20.85,15397.211220257494,6445.724121888523,1100.192016601562
40.5,20.87,17051.62195326268,7716.848980716132,1080.84814453125
40.5,20.89,18713.31231691449,6839.086214728615,1129.076416015625
